0, 1, 2, 3
17, 6, 23.09622573852539, 70.36908721923828
17, 7, 0.0, 0.0
17, 8, 88.339599609375, 143.9271240234375
17, 9, 0.0, 0.0
21, 1, 92.75111389160156, 17.508159637451172
21, 2, 102.59300231933594, 159.55860900878906
21, 3, 0.0, 0.0
21, 4, 31.647598266601562, 63.948875427246094
21, 5, 35.70887756347656, 62.65605545043945
21, 6, 27.353134155273438, 43.519569396972656
21, 7, 63.441139221191406, 136.34271240234375
21, 8, 0.0, 0.0
21, 9, 64.78231048583984, 66.90641784667969
21, 10, 20.622833251953125, 70.12753295898438
21, 11, 0.0, 0.0
25, 1, 0.0, 0.0
25, 2, 92.83732604980469, 16.11666488647461
25, 3, 29.27327537536621, 61.92556381225586
25, 4, 3.3209047317504883, -6.3907012939453125
25, 5, 60.358856201171875, 129.8636474609375
25, 6, 67.3388671875, 64.62313842773438
25, 7, 20.799678802490234, 70.34732055664062
25, 8, 102.18972778320312, 154.98011779785156
25, 9, 0.0, 0.0
25, 10, 34.3483772277832, 49.90922546386719
29, 1, 0.0, 0.0
29, 2, 93.92649841308594, 15.089988708496094
29, 3, 104.5126953125, 156.6370849609375
29, 4, 4.298559188842773, -7.655651092529297
29, 5, 68.60572814941406, 142.96240234375
29, 6, 29.762859344482422, 62.24207305908203
29, 7, 21.23761749267578, 71.8479995727539
29, 8, 72.81281280517578, 67.14228820800781
29, 9, 29.946182250976562, 44.76068115234375
29, 10, 0.0, 0.0
29, 11, -66.84146118164062, -76.89901733398438
33, 1, 0.0, 0.0
33, 2, 93.92649841308594, 15.089988708496094
33, 3, 6.476350784301758, -6.07916259765625
33, 4, 56.12700271606445, 74.06784057617188
33, 5, 28.92706298828125, 60.60142517089844
33, 6, 68.09808349609375, 141.5469970703125
33, 7, 100.42572021484375, 152.2322540283203
33, 8, 22.38326644897461, 73.6932373046875
33, 9, 0.0, 0.0
33, 10, 80.84657287597656, 71.65785217285156
33, 11, -71.26071166992188, -81.68153381347656
37, 1, 0.0, 0.0
37, 2, 93.0780029296875, 14.554708480834961
37, 3, 3.822561264038086, -6.712944030761719
37, 4, 60.660667419433594, 79.08938598632812
37, 5, 67.39488983154297, 142.1492919921875
37, 6, 27.80313491821289, 58.085872650146484
37, 7, 21.84132194519043, 73.32009887695312
37, 8, 0.0, 0.0
37, 9, 97.17211151123047, 168.65719604492188
37, 10, 73.81948852539062, 65.26757049560547
37, 11, -66.34241485595703, -80.39338684082031
37, 12, 0.0, 0.0
41, 1, 91.6937026977539, 16.110401153564453
41, 2, 0.0, 0.0
41, 3, 63.81067657470703, 81.17352294921875
41, 4, 4.410627365112305, -1.8282394409179688
41, 5, 0.0, 0.0
41, 6, 0.0, 0.0
41, 7, 20.415935516357422, 30.003976821899414
41, 8, 63.929527282714844, 134.58935546875
41, 9, 26.758237838745117, 56.3003044128418
41, 10, 21.117778778076172, 71.9935302734375
41, 11, 71.63282012939453, 63.803558349609375
41, 12, -69.3059310913086, -83.49951171875
45, 1, 0.0, 0.0
45, 2, 94.7790756225586, 35.8493766784668
45, 3, 0.0, 0.0
45, 4, 62.766666412353516, 77.9881591796875
45, 5, 5.33437442779541, 0.4486083984375
45, 6, 26.023826599121094, 54.127113342285156
45, 7, 0.0, 0.0
45, 8, 19.52469825744629, 28.390625
45, 9, 19.64105987548828, 68.48690795898438
45, 10, 62.093055725097656, 131.66976928710938
45, 11, 65.02438354492188, 60.90185546875
45, 12, -66.17499542236328, -82.1756591796875
49, 1, 0.0, 0.0
49, 2, 0.0, 0.0
49, 3, 5.33437442779541, 0.4486083984375
49, 4, 92.93224334716797, 35.00053024291992
49, 5, 58.50741958618164, 73.99028015136719
49, 6, 25.104494094848633, 52.46234893798828
49, 7, 0.0, 0.0
49, 8, 20.552337646484375, 29.413776397705078
49, 9, 19.82062530517578, 68.95404052734375
49, 10, 65.9390869140625, 137.46578979492188
49, 11, 69.94306945800781, 62.142433166503906
49, 12, -72.70256805419922, -84.82830810546875
53, 1, 0.0, 0.0
53, 2, 0.0, 0.0
53, 3, 56.676063537597656, 71.00920867919922
53, 4, 95.32490539550781, 36.190425872802734
53, 5, 6.1987504959106445, 1.6791458129882812
53, 6, 26.39748191833496, 54.830543518066406
53, 7, 20.649757385253906, 71.07158660888672
53, 8, 0.0, 0.0
53, 9, 20.68035125732422, 28.922151565551758
53, 10, 67.71392059326172, 138.2041015625
53, 11, 70.15141296386719, 62.64128875732422
57, 1, 0.0, 0.0
57, 2, 99.27821350097656, 37.85236358642578
57, 3, 6.589919090270996, -0.16179275512695312
57, 4, 60.360931396484375, 76.07195281982422
57, 5, 0.0, 0.0
57, 6, 32.35399627685547, 66.75957489013672
57, 7, 0.0, 0.0
57, 8, 17.735652923583984, 63.78483963012695
57, 9, 66.3607177734375, 136.50234985351562
57, 10, 111.20875549316406, 83.12748718261719
57, 11, 21.899465560913086, 30.085887908935547
61, 1, 0.0, 0.0
61, 2, 28.764005661010742, 61.360740661621094
61, 3, 57.70120620727539, 71.17105865478516
61, 4, 0.0, 0.0
61, 5, 99.8409423828125, 39.90891647338867
61, 6, 7.913776397705078, -0.7914352416992188
61, 7, 0.0, 0.0
61, 8, 16.73038101196289, 60.89201354980469
61, 9, 67.71392059326172, 138.2041015625
61, 10, 19.630905151367188, 27.42617416381836
65, 1, 0.0, 0.0
65, 2, 28.764005661010742, 61.360740661621094
65, 3, 42.08946990966797, 99.21961975097656
65, 4, 55.818267822265625, 68.2286376953125
65, 5, 99.03536987304688, 40.122947692871094
65, 6, 8.335352897644043, 3.1469039916992188
65, 7, 0.0, 0.0
65, 8, 0.0, 0.0
65, 9, 68.75523376464844, 140.67453002929688
69, 1, 77.43283081054688, 125.87447357177734
69, 2, 98.44439697265625, 39.78778839111328
69, 3, 0.0, 0.0
69, 4, 53.94145202636719, 65.41057586669922
69, 5, 0.0, 0.0
69, 6, 42.61803436279297, 100.28406524658203
69, 7, 7.490139007568359, 1.134307861328125
69, 8, 0.0, 0.0
69, 9, 71.27633666992188, 144.8916015625
69, 10, -45.76387023925781, -29.097387313842773
73, 1, 97.29801940917969, 37.15204620361328
73, 2, 76.44371032714844, 127.89447021484375
73, 3, 0.0, 0.0
73, 4, 53.94145202636719, 65.41057586669922
73, 5, 0.0, 0.0
73, 6, 0.0, 0.0
73, 7, 8.795431137084961, 1.2356452941894531
73, 8, 69.42401123046875, 140.7471923828125
73, 9, 43.385154724121094, 101.31614685058594
73, 10, -45.76387023925781, -29.097387313842773
77, 1, 97.29801940917969, 37.15204620361328
77, 2, 79.37478637695312, 125.68573760986328
77, 3, 59.540489196777344, 74.23612976074219
77, 4, 0.0, 0.0
77, 5, 0.0, 0.0
77, 6, 7.913776397705078, -0.7914352416992188
77, 7, 0.0, 0.0
77, 8, 45.637062072753906, 104.33094787597656
77, 9, 71.27633666992188, 144.8916015625
77, 10, 31.15273666381836, 26.342700958251953
77, 11, -45.99266815185547, -31.435413360595703
81, 1, 96.24003601074219, 34.948204040527344
81, 2, 80.09620666503906, 122.04473876953125
81, 3, 59.540489196777344, 74.23612976074219
81, 4, 6.904706954956055, -3.1071319580078125
81, 5, 0.0, 0.0
81, 6, 0.0, 0.0
81, 7, 0.0, 0.0
81, 8, 30.13962173461914, 25.794260025024414
81, 9, 46.37761306762695, 105.20668029785156
81, 10, 69.799560546875, 143.34097290039062
85, 1, 96.24003601074219, 34.948204040527344
85, 2, 70.60549926757812, 118.4187240600586
85, 3, 61.39398956298828, 76.31780242919922
85, 4, 6.904706954956055, -3.1071319580078125
85, 5, 0.0, 0.0
85, 6, 0.0, 0.0
85, 7, 0.0, 0.0
85, 8, 48.595462799072266, 108.25529479980469
85, 9, 37.09742736816406, 29.252891540527344
85, 10, 70.81901550292969, 145.83148193359375
89, 1, 96.94757080078125, 36.1322135925293
89, 2, 67.30582427978516, 87.58610534667969
89, 3, 65.7118911743164, 109.97081756591797
89, 4, 34.45241928100586, 29.320056915283203
89, 5, 6.449686050415039, -2.1628952026367188
89, 6, 0.0, 0.0
89, 7, 0.0, 0.0
89, 8, 0.0, 0.0
89, 9, 46.351478576660156, 103.81083679199219
89, 10, -102.38450622558594, -59.12612533569336
89, 11, 70.18025207519531, 142.35333251953125
93, 1, 96.09580993652344, 38.16790771484375
93, 2, 78.30150604248047, 97.60331726074219
93, 3, 72.71430206298828, 117.20558166503906
93, 4, 32.70346450805664, 29.56199836730957
93, 5, 3.8201704025268555, -0.9580116271972656
93, 6, 0.0, 0.0
93, 7, 0.0, 0.0
93, 8, 0.0, 0.0
93, 9, 47.038963317871094, 107.06745910644531
93, 10, 68.84798431396484, 139.39328002929688
93, 11, -106.21015930175781, -64.05977630615234
97, 1, 96.39022064208984, 39.13795852661133
97, 2, 81.44129180908203, 99.70346069335938
97, 3, 0.0, 0.0
97, 4, 0.0, 0.0
97, 5, 33.054420471191406, 29.70331573486328
97, 6, 0.0, 0.0
97, 7, 73.65948486328125, 117.2680892944336
97, 8, 4.710719108581543, 1.3939132690429688
97, 9, 46.7459716796875, 105.43928527832031
97, 10, 51.19227600097656, 38.96761703491211
97, 11, 67.71392059326172, 138.2041015625
97, 12, -104.35003662109375, -64.47770690917969
101, 1, 0.0, 0.0
101, 2, 96.62556457519531, 38.6125373840332
101, 3, 0.0, 0.0
101, 4, 79.419921875, 99.23884582519531
101, 5, 0.0, 0.0
101, 6, 33.054420471191406, 29.70331573486328
101, 7, 66.5198974609375, 109.68643951416016
101, 8, 1.4465293884277344, -1.4884757995605469
101, 9, 44.89152526855469, 102.46247863769531
101, 10, 66.29769897460938, 134.39544677734375
101, 11, -101.01187133789062, -61.71405029296875
101, 12, 49.6911506652832, 37.87145233154297
105, 1, 83.8313980102539, 105.19139099121094
105, 2, 0.0, 0.0
105, 3, 87.38162231445312, 32.29951477050781
105, 4, 0.0, 0.0
105, 5, 0.0, 0.0
105, 6, 72.71430206298828, 117.20558166503906
105, 7, 43.76882553100586, 105.400634765625
105, 8, 36.51474380493164, 31.989038467407227
105, 9, 3.348931312561035, 0.16876602172851562
105, 10, 68.4473648071289, 135.6395721435547
105, 11, 50.16617202758789, 38.21970748901367
105, 12, -101.01187133789062, -61.71405029296875
109, 1, 94.44435119628906, 103.01974487304688
109, 2, 0.0, 0.0
109, 3, 0.0, 0.0
109, 4, 89.42240905761719, 33.16779327392578
109, 5, 0.0, 0.0
109, 6, 67.93946838378906, 112.6668472290039
109, 7, 38.459068298339844, 32.413700103759766
109, 8, 59.359622955322266, 128.251220703125
109, 9, 65.22212219238281, 131.43463134765625
109, 10, 52.73651885986328, 41.6859016418457
113, 1, 96.61131286621094, 103.6446533203125
113, 2, 0.0, 0.0
113, 3, 0.0, 0.0
113, 4, 87.23953247070312, 32.32366180419922
113, 5, 0.0, 0.0
113, 6, 66.32980346679688, 132.60177612304688
113, 7, 70.39045715332031, 118.90122985839844
113, 8, 37.51525115966797, 33.808128356933594
113, 9, 63.97030258178711, 135.14476013183594
113, 10, -10.516983032226562, 16.869667053222656
113, 11, 50.851253509521484, 40.5155029296875
117, 1, 96.68002319335938, 105.26641845703125
117, 2, 0.0, 0.0
117, 3, 0.0, 0.0
117, 4, 83.83252716064453, 29.327945709228516
117, 5, 0.0, 0.0
117, 6, 64.32307434082031, 107.06694793701172
117, 7, 102.49893188476562, 189.10092163085938
117, 8, -9.57314395904541, 13.44857406616211
117, 9, 64.37556457519531, 136.29150390625
117, 10, 52.73651885986328, 41.6859016418457
117, 11, 35.99311447143555, 32.94221496582031
121, 1, 97.73243713378906, 103.93104553222656
121, 2, 61.79017639160156, 105.28292846679688
121, 3, 0.0, 0.0
121, 4, 83.73236846923828, 29.43714141845703
121, 5, 0.0, 0.0
121, 6, 105.79949951171875, 198.96804809570312
121, 7, 0.0, 0.0
121, 8, -10.049206733703613, 20.71002197265625
121, 9, 65.28064727783203, 137.69061279296875
121, 10, 35.769927978515625, 31.560958862304688
121, 11, -106.19975280761719, -58.4650993347168
121, 12, 56.91265106201172, 44.95062255859375
125, 1, 0.0, 0.0
125, 2, 105.17125701904297, 131.03260803222656
125, 3, 0.0, 0.0
125, 4, 63.45270538330078, 104.80929565429688
125, 5, 99.97269439697266, 76.67230224609375
125, 6, 107.09089660644531, 199.406494140625
125, 7, -10.953587532043457, 18.94778060913086
125, 8, 0.0, 0.0
125, 9, 65.44830322265625, 136.67050170898438
125, 10, 66.13685607910156, 45.825477600097656
125, 11, -108.0089111328125, -60.9647216796875
129, 1, 0.0, 0.0
129, 2, 0.0, 0.0
129, 3, 13.66616439819336, 33.09196853637695
129, 4, 61.326637268066406, 103.28756713867188
129, 5, 98.0937271118164, 73.15483093261719
129, 6, -10.516983032226562, 16.869667053222656
129, 7, 107.09089660644531, 199.406494140625
129, 8, 68.41168975830078, 46.99266815185547
129, 9, 39.66914749145508, 56.34596252441406
129, 10, 56.478057861328125, 47.095298767089844
129, 11, 0.0, 0.0
129, 12, 59.849796295166016, 127.78507995605469
129, 13, -104.74122619628906, -56.300018310546875
133, 1, 0.0, 0.0
133, 2, 0.0, 0.0
133, 3, 69.31111907958984, 111.38923645019531
133, 4, 13.12525749206543, 31.21120834350586
133, 5, 102.95626831054688, 192.02163696289062
133, 6, 67.72631072998047, 48.052696228027344
133, 7, 101.84291076660156, 85.01829528808594
133, 8, -9.454389572143555, 16.12051773071289
133, 9, 0.0, 0.0
133, 10, 58.825592041015625, 124.96363830566406
133, 11, 57.627567291259766, 46.50873565673828
133, 12, 41.719200134277344, 58.47843933105469
133, 13, -104.74122619628906, -56.300018310546875
137, 1, 0.0, 0.0
137, 2, 0.0, 0.0
137, 3, 66.01546478271484, 107.38014221191406
137, 4, 11.366653442382812, 29.958633422851562
137, 5, 101.15152740478516, 83.48153686523438
137, 6, 103.86781311035156, 192.83682250976562
137, 7, 68.17106628417969, 49.267974853515625
137, 8, -9.359110832214355, 14.787338256835938
137, 9, 64.42825317382812, 53.29573059082031
137, 10, 0.0, 0.0
137, 11, 57.90046691894531, 123.68156433105469
137, 12, 38.814605712890625, 55.3800163269043
137, 13, -104.74122619628906, -56.300018310546875
141, 1, 0.0, 0.0
141, 2, 0.0, 0.0
141, 3, 66.01546478271484, 107.38014221191406
141, 4, 9.652585983276367, 28.885116577148438
141, 5, 68.08250427246094, 49.72218322753906
141, 6, 104.96935272216797, 191.6969757080078
141, 7, 66.16780090332031, 54.65081024169922
141, 8, -9.034459114074707, 13.47467041015625
141, 9, 0.0, 0.0
141, 10, 99.9305419921875, 86.55035400390625
141, 11, 38.966182708740234, 54.66645431518555
141, 12, 58.825592041015625, 124.96363830566406
141, 13, -102.540771484375, -52.93621826171875
145, 1, 0.0, 0.0
145, 2, 0.0, 0.0
145, 3, 66.01546478271484, 107.38014221191406
145, 4, 7.998601913452148, 28.008453369140625
145, 5, 104.96935272216797, 191.6969757080078
145, 6, -8.663326263427734, 16.183563232421875
145, 7, 67.0112075805664, 48.31266784667969
145, 8, 64.42825317382812, 53.29573059082031
145, 9, 102.14423370361328, 87.61683654785156
145, 10, 0.0, 0.0
145, 11, 57.94169998168945, 123.33430480957031
145, 12, 38.22065353393555, 53.941307067871094
145, 13, -102.540771484375, -52.93621826171875
149, 1, 0.0, 0.0
149, 2, 0.0, 0.0
149, 3, 63.73755645751953, 104.0970230102539
149, 4, 104.0162353515625, 188.84384155273438
149, 5, 8.810474395751953, 27.880428314208984
149, 6, -9.034459114074707, 13.47467041015625
149, 7, 65.72323608398438, 47.39897918701172
149, 8, 64.42825317382812, 53.29573059082031
149, 9, 95.7191162109375, 79.77548217773438
149, 10, 0.0, 0.0
149, 11, 55.75429153442383, 119.59410095214844
149, 12, 35.55668640136719, 51.246681213378906
149, 13, -107.05853271484375, -55.983882904052734
153, 1, 64.96011352539062, 106.17372131347656
153, 2, 0.0, 0.0
153, 3, 0.0, 0.0
153, 4, -9.083253860473633, 18.829421997070312
153, 5, 103.8074951171875, 186.22406005859375
153, 6, 6.629303932189941, 25.416580200195312
153, 7, 62.99866485595703, 52.15824890136719
153, 8, 97.69493103027344, 86.59831237792969
153, 9, 34.247352600097656, 49.79726028442383
153, 10, 0.0, 0.0
153, 11, 64.38019561767578, 48.35505294799805
153, 12, 57.244873046875, 120.79045867919922
153, 13, -106.15474700927734, -57.45335006713867
157, 1, 0.0, 0.0
157, 2, 63.8491325378418, 104.07862854003906
157, 3, 0.0, 0.0
157, 4, 0.0, 0.0
157, 5, 71.23138427734375, 96.22576141357422
157, 6, 62.99866485595703, 52.15824890136719
157, 7, 8.810474395751953, 27.880428314208984
157, 8, 104.82891845703125, 97.1475601196289
157, 9, 106.42172241210938, 195.263916015625
157, 10, -9.836770057678223, 4.5898590087890625
157, 11, 59.833946228027344, 126.27099609375
157, 12, 67.73560333251953, 49.07466125488281
157, 13, -106.15474700927734, -57.45335006713867
161, 1, 0.0, 0.0
161, 2, 68.28327941894531, 110.41143035888672
161, 3, 0.0, 0.0
161, 4, 16.68501853942871, 59.24310302734375
161, 5, 0.0, 0.0
161, 6, 67.07546997070312, 93.82192993164062
161, 7, 12.420364379882812, 29.50156593322754
161, 8, 103.53343200683594, 96.94087219238281
161, 9, 60.394649505615234, 126.76310729980469
161, 10, 102.89216613769531, 187.3602294921875
161, 11, 62.58871078491211, 52.06549835205078
161, 12, 62.93675994873047, 50.40732955932617
161, 13, -103.81916809082031, -60.35634231567383
165, 1, 23.297826766967773, 77.04499816894531
165, 2, 63.55356979370117, 104.56451416015625
165, 3, 0.0, 0.0
165, 4, 0.0, 0.0
165, 5, 0.0, 0.0
165, 6, 70.45863342285156, 98.95563507080078
165, 7, 11.519917488098145, 28.323657989501953
165, 8, 61.069522857666016, 127.59928131103516
165, 9, 105.07791137695312, 100.74510955810547
165, 10, 66.40413665771484, 49.680870056152344
165, 11, 100.37385559082031, 182.9683380126953
165, 12, 54.53369140625, 44.06238555908203
169, 1, 25.36402702331543, 73.8501205444336
169, 2, 89.17813110351562, 168.05242919921875
169, 3, 0.0, 0.0
169, 4, 64.67691040039062, 106.5851821899414
169, 5, 0.0, 0.0
169, 6, 78.43316650390625, 105.81584167480469
169, 7, 0.0, 0.0
169, 8, 16.862606048583984, 32.89284133911133
169, 9, 105.07791137695312, 100.74510955810547
169, 10, 103.97722625732422, 190.71832275390625
169, 11, 67.65746307373047, 48.236061096191406
169, 12, 60.93617630004883, 50.856353759765625
173, 1, 22.333845138549805, 72.69007110595703
173, 2, 91.27622985839844, 171.67098999023438
173, 3, 80.62203979492188, 109.30128479003906
173, 4, 0.0, 0.0
173, 5, 68.10214233398438, 111.25201416015625
173, 6, 122.14472961425781, 115.92799377441406
173, 7, 0.0, 0.0
173, 8, 16.862606048583984, 32.89284133911133
173, 9, 0.0, 0.0
173, 10, 67.47395324707031, 54.464088439941406
173, 11, 104.9970932006836, 100.33570861816406
173, 12, 107.51476287841797, 194.102783203125
177, 1, 22.26608657836914, 73.46456909179688
177, 2, 82.18426513671875, 110.15145111083984
177, 3, 67.01506042480469, 109.96537780761719
177, 4, 120.71318054199219, 113.95903015136719
177, 5, 88.23554992675781, 166.9193115234375
177, 6, 0.0, 0.0
177, 7, 0.0, 0.0
177, 8, 0.0, 0.0
177, 9, 17.09661102294922, 32.95779800415039
177, 10, 111.42718505859375, 202.1073455810547
177, 11, 67.47395324707031, 54.464088439941406
177, 12, -123.949951171875, -97.01849365234375
177, 13, 98.92872619628906, 93.71034240722656
181, 1, 108.41729736328125, 146.5096893310547
181, 2, 25.942794799804688, 73.52461242675781
181, 3, 119.54767608642578, 115.47752380371094
181, 4, 122.8260726928711, 224.88624572753906
181, 5, 68.10214233398438, 111.25201416015625
181, 6, 0.0, 0.0
181, 7, 0.0, 0.0
181, 8, 0.0, 0.0
181, 9, 89.75175476074219, 168.99111938476562
181, 10, 15.60877513885498, 31.99551773071289
181, 11, -126.97142028808594, -100.47747802734375
181, 12, 67.10659790039062, 52.92210388183594
181, 13, 101.73091888427734, 97.47947692871094
185, 1, 105.9619140625, 143.22703552246094
185, 2, 24.301788330078125, 70.82229614257812
185, 3, 118.6673583984375, 115.59772491455078
185, 4, 0.0, 0.0
185, 5, 88.8614501953125, 168.3350830078125
185, 6, -128.0559844970703, -104.34262084960938
185, 7, 0.0, 0.0
185, 8, 117.92877960205078, 217.14840698242188
185, 9, 72.56617736816406, 116.54081726074219
185, 10, 0.0, 0.0
185, 11, 16.513607025146484, 33.17303466796875
185, 12, 67.10659790039062, 52.92210388183594
185, 13, 100.53211212158203, 99.43856048583984
189, 1, 107.27494812011719, 143.77163696289062
189, 2, 18.059778213500977, 66.60315704345703
189, 3, 120.08096313476562, 118.94564819335938
189, 4, 87.12418365478516, 165.98040771484375
189, 5, -126.128173828125, -106.81444549560547
189, 6, 0.0, 0.0
189, 7, 70.2156982421875, 112.37184143066406
189, 8, 0.0, 0.0
189, 9, 118.62413787841797, 215.91383361816406
189, 10, 17.09661102294922, 32.95779800415039
189, 11, 0.0, 0.0
189, 12, 66.0586929321289, 52.5825080871582
193, 1, 68.92832946777344, 103.56205749511719
193, 2, 107.27494812011719, 143.77163696289062
193, 3, 17.399486541748047, 65.75035095214844
193, 4, 0.0, 0.0
193, 5, 118.94488525390625, 116.79638671875
193, 6, -122.90969848632812, -106.81729125976562
193, 7, 0.0, 0.0
193, 8, 110.77831268310547, 203.92071533203125
193, 9, 0.0, 0.0
193, 10, 14.70832633972168, 30.817607879638672
193, 11, 125.91876220703125, 224.4124298095703
193, 12, 63.76670837402344, 49.183353424072266
197, 1, 103.33021545410156, 140.22421264648438
197, 2, 0.0, 0.0
197, 3, 21.39750099182129, 70.9801025390625
197, 4, 83.54850769042969, 126.55216217041016
197, 5, 121.78720092773438, 221.3578643798828
197, 6, 118.6673583984375, 115.59772491455078
197, 7, -122.90969848632812, -106.81729125976562
197, 8, 0.0, 0.0
197, 9, 15.60877513885498, 31.99551773071289
197, 10, 0.0, 0.0
197, 11, 66.0586929321289, 52.5825080871582
197, 12, 251.6287841796875, 357.90313720703125
197, 13, 194.933349609375, 295.03570556640625
201, 1, 22.321090698242188, 68.14385986328125
201, 2, 103.33021545410156, 140.22421264648438
201, 3, 116.49617004394531, 213.51470947265625
201, 4, 0.0, 0.0
201, 5, 88.06660461425781, 131.12838745117188
201, 6, -123.04220581054688, -105.15419006347656
201, 7, 120.08096313476562, 118.94564819335938
201, 8, 17.648197174072266, 32.527503967285156
201, 9, 66.0586929321289, 52.5825080871582
201, 10, 0.0, 0.0
201, 11, 25.3232364654541, 65.8780746459961
201, 12, 0.0, 0.0
201, 13, 51.98296356201172, 16.98574447631836
205, 1, 22.321090698242188, 68.14385986328125
205, 2, 103.33021545410156, 140.22421264648438
205, 3, 88.27275085449219, 130.0283203125
205, 4, 121.78720092773438, 221.3578643798828
205, 5, -123.53746795654297, -106.93998718261719
205, 6, 115.96122741699219, 112.97736358642578
205, 7, 0.0, 0.0
205, 8, 0.0, 0.0
205, 9, 25.3232364654541, 65.8780746459961
205, 10, 20.788890838623047, 35.89027404785156
205, 11, 66.0586929321289, 52.5825080871582
205, 12, 0.0, 0.0
209, 1, 103.33021545410156, 140.22421264648438
209, 2, 24.301788330078125, 70.82229614257812
209, 3, 0.0, 0.0
209, 4, 79.60053253173828, 120.83297729492188
209, 5, 123.07633209228516, 221.95794677734375
209, 6, 118.15003204345703, 117.08391571044922
209, 7, 0.0, 0.0
209, 8, -119.59434509277344, -96.23124694824219
209, 9, 23.844547271728516, 63.261009216308594
209, 10, 0.0, 0.0
209, 11, 21.562969207763672, 39.231529235839844
209, 12, 0.0, 0.0
209, 13, 65.16806030273438, 50.67693328857422
213, 1, 24.301788330078125, 70.82229614257812
213, 2, 103.33021545410156, 140.22421264648438
213, 3, 82.59352111816406, 123.9780044555664
213, 4, 118.03129577636719, 214.482421875
213, 5, 0.0, 0.0
213, 6, 0.0, 0.0
213, 7, -120.1223373413086, -98.19963073730469
213, 8, 120.08096313476562, 118.94564819335938
213, 9, 67.05013275146484, 53.06307601928711
213, 10, 23.425949096679688, 62.59564208984375
213, 11, 28.371021270751953, 46.69640350341797
213, 12, 0.0, 0.0
217, 1, 23.580089569091797, 69.64056396484375
217, 2, 103.33021545410156, 140.22421264648438
217, 3, 87.55567169189453, 130.49227905273438
217, 4, -120.1223373413086, -98.19963073730469
217, 5, 114.80864715576172, 211.75376892089844
217, 6, 0.0, 0.0
217, 7, 115.96122741699219, 112.97736358642578
217, 8, 0.0, 0.0
217, 9, 21.339237213134766, 58.3989372253418
217, 10, 72.17572021484375, 55.29111862182617
217, 11, 22.879650115966797, 41.56904602050781
217, 12, 0.0, 0.0
221, 1, 103.33021545410156, 140.22421264648438
221, 2, 21.539241790771484, 66.99528503417969
221, 3, 78.6473617553711, 119.99232482910156
221, 4, 0.0, 0.0
221, 5, 114.80864715576172, 211.75376892089844
221, 6, 114.60017395019531, 111.90898895263672
221, 7, 19.901031494140625, 56.31288146972656
221, 8, 0.0, 0.0
221, 9, -120.1223373413086, -98.19963073730469
221, 10, 75.85829162597656, 62.24556350708008
221, 11, 26.353403091430664, 42.8444709777832
221, 12, 0.0, 0.0
225, 1, 102.04173278808594, 139.68942260742188
225, 2, 23.580089569091797, 69.64056396484375
225, 3, 78.6473617553711, 119.99232482910156
225, 4, 112.76110076904297, 209.40322875976562
225, 5, 110.88908386230469, 106.23310852050781
225, 6, 0.0, 0.0
225, 7, 21.339237213134766, 58.3989372253418
225, 8, -119.59434509277344, -96.23124694824219
225, 9, 0.0, 0.0
225, 10, 24.71766471862793, 40.46642303466797
225, 11, 74.07918548583984, 58.916786193847656
225, 12, 0.0, 0.0
229, 1, 24.244327545166016, 71.65666198730469
